Country_name,3_letter_code,population,area_sq_km,population_density,population_urban,gdp_per_capita_usd,GDP_2022,date,Total_confirmed_cases,Total_new_deceased,Total_new_vaccinations,New_persons_fully_vaccinated,Investment_in_vaccines,Total_tested,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-08-11,368,0,3933,2886,0,5995,1,0,0,1
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-08-12,281,0,3761,2860,0,7885,1,0,0,1
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-08-13,290,0,3966,3093,0,4208,1,0,0,1
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-08-14,203,0,2813,2536,0,4444,1,0,0,1
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-08-15,163,2,1563,1172,0,2683,1,0,0,1
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-08-16,358,0,3233,3063,0,4970,1,0,0,1
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-08-17,287,0,2881,2655,0,4246,1,0,0,1
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-08-18,357,0,3252,2726,0,4628,1,0,0,1
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-08-19,330,0,3262,3351,0,4441,1,0,0,1
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-08-20,218,0,836,777,0,3111,1,0,0,1
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-08-21,101,4,1842,1311,0,2371,1,0,0,1
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-08-22,318,0,1182,485,0,3666,1,0,0,1
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-08-23,374,0,2384,2259,0,4918,1,0,0,1
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-08-24,437,1,2281,2349,0,5216,1,0,0,1
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-08-25,402,1,2576,2577,0,4957,1,0,0,1
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-08-26,351,0,2076,2099,0,4432,1,0,1,1
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-08-27,324,2,2874,2556,0,4687,1,0,1,1
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-08-28,330,2,2263,1918,0,4371,1,0,1,1
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-08-29,255,1,1867,2210,0,2726,1,0,1,1
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-08-30,359,1,1800,2459,0,5361,1,0,1,1
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-08-31,408,2,1798,3604,0,4769,1,0,1,1
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-09-01,474,1,1016,1491,0,4685,1,0,1,1
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-09-02,347,1,1642,2276,0,5051,1,0,1,1
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-09-03,353,4,1481,2180,0,5111,1,0,1,1
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-09-04,255,1,1135,2321,0,3193,1,0,1,1
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-09-05,211,3,457,1924,0,3356,1,0,1,1
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-09-06,390,0,1290,2704,0,5195,1,0,1,1
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-09-07,486,2,1330,2594,0,5981,1,0,1,1
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-09-08,467,2,1143,2468,0,5402,1,0,1,1
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-09-09,540,1,1131,2527,0,6444,1,0,1,1
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-09-10,493,2,1138,2623,0,6320,1,0,1,1
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-09-11,329,1,860,2032,0,4704,1,0,1,1
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-09-12,268,0,446,1668,0,3963,1,0,1,1
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-09-13,472,2,944,2919,0,6105,1,0,1,1
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-09-14,525,4,1132,3199,0,6069,1,0,1,1
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-09-15,510,3,1074,2953,0,7140,1,0,1,1
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-09-16,532,3,1175,2929,0,6441,1,0,1,1
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-09-17,391,1,1429,3109,0,7007,1,0,1,1
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-09-18,462,2,1029,2389,0,5888,1,0,1,1
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-09-19,366,5,697,1406,0,4416,1,0,1,1
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-09-20,463,2,837,2546,0,6561,1,0,1,1
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-09-21,689,4,829,3213,0,7451,1,0,1,1
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-09-22,589,4,1020,3179,0,6274,1,0,1,1
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-09-23,546,0,1425,3256,0,6655,1,0,1,1
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-09-24,643,1,1423,3579,0,6677,1,0,1,1
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-09-25,464,2,1011,2909,0,4462,1,0,1,1
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-09-26,390,5,539,1729,0,3227,0,0,1,1
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-09-27,796,0,493,1356,0,6205,0,0,1,1
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-09-28,745,6,1211,2720,0,6289,0,0,1,1
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-09-29,791,0,1027,2132,0,6155,0,0,1,1
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-09-30,730,3,933,2193,0,6351,0,0,1,1
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-10-01,741,3,975,1799,0,6190,0,0,1,1
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-10-02,627,0,580,1780,0,4006,0,0,1,1
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-10-03,540,16,282,508,0,3800,0,0,1,1
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-10-04,892,4,648,1377,0,6214,0,0,1,1
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-10-05,1046,4,785,1680,0,6834,0,0,1,1
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-10-06,948,4,731,1545,0,6385,0,0,1,1
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-10-07,954,3,790,1438,0,7056,0,0,1,1
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-10-08,1067,0,962,1629,0,7764,0,0,1,1
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-10-09,814,6,626,1645,0,5347,0,0,1,1
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-10-10,724,2,351,930,0,4084,0,0,1,1
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-10-11,1256,2,611,1257,0,7360,0,0,1,1
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-10-12,1229,5,766,1463,0,7314,0,0,1,1
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-10-13,1055,6,802,1248,0,6911,0,0,1,1
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-10-14,1277,7,1025,1385,0,7869,0,0,1,1
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-10-15,1238,4,1283,1693,0,8258,0,0,1,1
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-10-16,1117,3,621,766,0,6729,0,0,1,1
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-10-17,820,6,733,773,0,4974,0,0,1,1
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-10-18,1101,3,966,1222,0,7572,0,0,1,1
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-10-19,1346,6,963,1256,0,8748,1,1,1,1
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-10-20,1506,0,1581,1627,0,8800,1,1,1,1
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-10-21,1322,10,1745,1684,0,8460,1,1,1,1
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-10-22,1642,7,2725,2525,0,8985,1,1,1,1
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-10-23,1786,8,1603,1313,0,9131,1,1,1,1
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-10-24,1282,8,1094,924,0,5954,1,1,1,1
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-10-25,1192,6,1975,1617,0,7837,1,1,1,1
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-10-26,2025,8,2460,1967,0,10152,1,1,1,1
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-10-27,1996,11,2318,1668,0,8949,1,1,1,1
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-10-28,1679,14,2216,1599,0,7607,1,1,1,1
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-10-29,1890,15,2939,1861,0,8798,1,1,1,1
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-10-30,1877,9,1303,996,0,7518,1,1,1,1
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-10-31,1411,10,897,691,0,6566,1,1,1,1
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-11-01,1571,13,1816,1268,0,7771,1,1,1,1
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-11-02,2308,11,2079,1397,0,10255,1,1,1,1
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-11-03,1945,7,2130,1365,0,8840,1,1,1,1
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-11-04,1435,17,2066,1353,0,7821,1,1,1,1
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-11-05,1522,12,2524,1697,0,8498,1,1,1,1
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-11-06,947,7,1028,701,0,5853,1,1,1,1
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-11-07,790,6,678,508,0,5552,1,1,1,1
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-11-08,1087,14,1345,988,0,7633,1,1,1,1
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-11-09,1354,13,1463,1071,0,9630,1,1,1,1
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-11-10,1181,12,1368,1029,0,7842,1,1,1,1
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-11-11,1040,6,1178,900,0,6858,1,1,1,1
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-11-12,993,5,1522,1162,0,6703,1,1,1,1
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-11-13,561,17,559,518,0,4544,1,1,1,1
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-11-14,512,10,276,299,0,4473,1,1,1,1
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-11-15,871,7,1045,955,0,6615,1,1,1,1
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-11-16,1021,0,995,902,0,7764,1,1,1,1
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-11-17,873,7,996,898,0,6038,1,1,1,1
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-11-18,715,14,968,960,0,5925,1,1,1,1
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-11-19,464,7,1198,1253,0,4207,1,1,1,1
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-11-20,837,11,487,485,0,5710,1,1,1,1
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-11-21,403,8,392,496,0,3865,1,1,1,1
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-11-22,820,9,708,855,0,6970,1,1,1,1
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-11-23,655,10,877,1067,0,6261,1,1,1,1
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-11-24,621,8,781,966,0,5629,1,1,1,1
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-11-25,636,8,729,1004,0,6052,1,1,1,1
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-11-26,646,2,984,1406,0,5033,1,1,1,1
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-11-27,389,7,443,591,0,3863,0,1,2,4
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-11-28,311,2,245,311,0,3998,0,1,2,4
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-11-29,722,3,608,988,0,6813,0,1,2,4
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-11-30,587,5,733,1120,0,6502,0,1,2,4
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-12-01,522,2,688,1108,0,5529,0,1,2,4
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-12-02,507,5,667,1144,0,5658,0,1,2,4
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-12-03,460,8,742,1576,0,5333,0,1,2,4
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-12-04,340,2,391,757,0,4026,0,1,2,4
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-12-05,301,1,189,285,0,4241,0,1,2,4
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-12-06,547,10,521,1174,0,6454,0,1,2,4
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-12-07,469,2,514,1413,0,6540,0,1,2,4
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-12-08,550,7,517,1386,0,6357,0,1,2,4
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-12-09,595,3,567,1318,0,6726,0,1,2,4
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-12-10,457,4,655,1827,0,5584,0,1,2,4
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-12-11,377,13,282,643,0,4616,0,2,2,4
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-12-12,317,3,162,336,0,3996,0,2,2,4
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-12-13,618,1,461,1192,0,6513,0,2,2,4
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-12-14,658,0,476,1338,0,7425,0,2,2,4
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-12-15,648,5,480,1356,0,6602,0,2,2,4
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-12-16,602,8,491,1279,0,6428,0,2,2,4
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-12-17,578,2,651,1709,0,6402,0,2,2,4
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-12-18,428,4,321,583,0,4644,0,2,2,4
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-12-19,387,5,280,298,0,4672,0,2,2,4
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-12-20,864,2,487,1071,0,7586,0,2,2,4
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-12-21,725,4,723,1224,0,7219,0,2,2,4
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-12-22,865,8,820,1270,0,8127,0,2,2,4
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-12-23,719,0,420,532,0,6851,0,2,2,4
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-12-24,469,2,41,67,0,3863,0,2,2,4
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-12-25,434,7,33,41,0,3465,0,2,2,4
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-12-26,538,2,54,95,0,4496,0,2,2,4
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-12-27,984,4,616,1018,0,7962,0,2,2,4
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-12-28,883,6,800,1076,0,7299,0,2,2,4
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-12-29,1386,4,720,909,0,9508,0,2,2,4
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-12-30,1072,6,585,610,0,7655,0,2,2,4
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2021-12-31,721,0,94,130,0,5676,0,2,2,4
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2022-01-01,430,1,23,30,0,3405,1,1,2,4
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2022-01-02,691,1,228,197,0,6785,1,1,2,4
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2022-01-03,1508,2,482,519,0,10048,1,1,2,4
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2022-01-04,1500,3,763,828,0,8641,1,1,2,4
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2022-01-05,1655,6,661,659,0,8770,1,1,2,4
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2022-01-06,1737,3,787,703,0,9074,1,1,2,4
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2022-01-07,1654,1,745,791,0,8299,1,1,2,4
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2022-01-08,1291,1,307,357,0,7891,1,1,2,4
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2022-01-09,1263,3,181,210,0,6785,1,1,2,4
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2022-01-10,1996,4,401,510,0,8320,1,1,2,4
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2022-01-11,2210,4,514,603,0,8993,1,1,2,4
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2022-01-12,2452,3,575,658,0,9228,1,1,2,4
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2022-01-13,2102,6,545,533,0,8132,1,1,2,4
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2022-01-14,2242,3,671,695,0,9548,1,1,2,4
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2022-01-15,2412,5,323,376,0,9244,1,1,2,4
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2022-01-16,2121,3,159,149,0,9004,1,1,2,4
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2022-01-17,2311,3,350,377,0,9230,1,1,2,4
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2022-01-18,3186,4,465,503,0,10978,1,1,2,4
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2022-01-19,3877,5,498,499,0,12352,1,1,2,4
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2022-01-20,4526,4,429,448,0,13131,1,1,2,4
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2022-01-21,4828,2,560,553,0,13619,1,1,2,4
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2022-01-22,3700,3,255,247,0,9146,1,1,2,4
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2022-01-23,5076,5,121,127,0,12067,1,1,2,4
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2022-01-24,5195,5,327,367,0,12278,1,1,2,4
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2022-01-25,5887,5,355,418,0,12905,1,1,2,4
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2022-01-26,6274,2,337,383,0,13052,1,1,2,4
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2022-01-27,5870,4,291,369,0,12512,1,1,2,4
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2022-01-28,7171,3,413,482,0,14391,1,1,2,4
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2022-01-29,5998,1,131,202,0,11284,1,1,2,4
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2022-01-30,4997,4,95,140,0,9789,1,1,2,4
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2022-01-31,6547,2,206,297,0,13342,1,1,2,4
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2022-02-01,7243,8,173,369,0,13245,1,1,2,4
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2022-02-02,6886,6,174,365,0,12251,1,1,2,4
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2022-02-03,8045,3,185,285,0,14823,1,1,2,4
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2022-02-04,7849,3,165,277,0,13775,1,1,2,4
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2022-02-05,7082,6,79,103,0,11870,1,1,2,4
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2022-02-06,4631,10,35,53,0,7866,1,1,2,4
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2022-02-07,6316,13,149,264,0,10960,1,1,2,4
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2022-02-08,6704,7,147,374,0,11126,1,1,2,4
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2022-02-09,6611,5,108,314,0,11460,1,1,2,4
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2022-02-10,5129,6,150,303,0,9305,1,1,2,4
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2022-02-11,5799,7,153,288,0,10051,1,1,2,4
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2022-02-12,4634,2,66,84,0,7442,1,1,2,4
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2022-02-13,2905,7,50,119,0,5311,1,1,2,4
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2022-02-14,3527,17,81,201,0,6947,1,1,2,4
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2022-02-15,8467,9,105,283,0,13372,1,1,2,4
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2022-02-16,6520,4,110,291,0,11013,1,1,2,4
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2022-02-17,6751,0,97,294,0,11354,1,1,2,4
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2022-02-18,6996,10,129,346,0,11669,1,1,2,4
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2022-02-19,4138,8,88,151,0,6866,1,1,2,4
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2022-02-20,2990,11,32,60,0,5493,1,1,2,4
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2022-02-21,5285,7,90,193,0,9604,1,1,2,4
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2022-02-22,6589,7,139,316,0,11176,1,1,2,4
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2022-02-23,4409,9,103,228,0,8059,1,1,2,4
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2022-02-24,5042,9,16,29,0,8144,1,1,2,4
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2022-02-25,4012,12,133,354,0,7222,1,1,2,4
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2022-02-26,4202,11,44,99,0,6975,1,1,2,4
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2022-02-27,2291,12,33,51,0,4286,1,1,2,4
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2022-02-28,4671,11,106,217,0,8458,1,1,2,4
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2022-03-01,5087,8,105,252,0,8499,1,1,2,4
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2022-03-02,3573,8,67,174,0,6566,1,1,2,4
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2022-03-03,3325,0,97,210,0,6439,1,1,2,4
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2022-03-04,3055,18,113,253,0,5798,1,1,2,4
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2022-03-05,1646,0,40,66,0,3415,1,1,2,4
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2022-03-06,1396,15,52,59,0,3268,1,1,2,4
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2022-03-07,3317,12,94,159,0,6973,1,1,2,4
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2022-03-08,2877,7,77,153,0,5989,1,1,2,4
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2022-03-09,2478,10,80,156,0,5504,1,1,2,4
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2022-03-10,2177,9,95,165,0,5215,1,1,2,4
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2022-03-11,1892,7,90,191,0,4889,1,1,2,4
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2022-03-12,1376,6,54,88,0,3239,1,1,2,4
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2022-03-13,929,8,7,15,0,2534,1,1,2,4
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2022-03-14,2716,4,86,128,0,6391,1,1,2,4
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2022-03-15,2144,5,59,113,0,5155,1,1,0,0
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2022-03-16,1752,9,55,106,0,4682,1,1,1,1
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2022-03-17,1521,8,54,73,0,4361,1,1,1,1
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2022-03-18,1372,5,68,110,0,3705,1,1,1,1
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2022-03-19,840,7,56,71,0,2256,1,1,1,1
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2022-03-20,671,6,25,24,0,2238,1,1,1,1
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2022-03-21,2011,7,55,98,0,5201,1,1,1,1
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2022-03-22,1840,5,66,99,0,4278,1,1,1,1
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2022-03-23,1457,6,69,94,0,4027,1,1,1,1
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2022-03-24,1474,7,54,86,0,3915,1,1,1,1
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2022-03-25,1289,3,52,78,0,3430,1,1,1,1
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2022-03-26,652,5,27,28,0,1949,1,1,1,1
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2022-03-27,577,4,13,21,0,2121,1,1,1,1
Estonia,EST,1324820,45340,30.4,916024,23246,30796765720,2022-03-28,1462,3,58,70,0,4568,1,1,1,1
